,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43,val44,lab44,val45,lab45,val46,lab46,val47,lab47,val48,lab48,val49,lab49,val50,lab50,val51,lab51,val52,lab52,val53,lab53,val54,lab54,val55,lab55,val56,lab56,val57,lab57
602,11359,f5k14f,"K14F. In past month, you participated in indoor activities with child",K14.     Now I would like to ask you some questions about things you may do with {CHILD}.,K14F.  Participate in indoor activities together   such as arts and crafts or board games? .....................................................................................,,K14F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,11360,f5k14g,"K14G. In past month, you talked with child about current events",K14.     Now I would like to ask you some questions about things you may do with {CHILD}.,"K14G.    Talk with {CHILD} about current events, like things going on in the news? .....................................................................................",,K14G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,11361,f5k14h,"K14H. In past month, you talked with child about his/her day",K14.     Now I would like to ask you some questions about things you may do with {CHILD}.,K14H.    Talk with {CHILD} about {his/her} day? .....................................................................................,,K14H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,11362,f5k14i,"K14I. In past month, you checked to make sure child had completed homework",K14.     Now I would like to ask you some questions about things you may do with {CHILD}.,K14I.    Check to make sure {CHILD} has completed {his/her} homework? .....................................................................................,,K14I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,11363,f5k14j,"K14J. In past month, you helped child with homework or school assignments",K14.     Now I would like to ask you some questions about things you may do with {CHILD}.,K14J.     Help {CHILD} with homework or school assignments? .....................................................................................,,K14J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,11364,f5k15,"K15. In past month, you have taken child to or from school/programs/camp","K15.     In the past month, have you taken {CHILD} to or from school, after-school programs, or camp?","K15.     In the past month, have you taken {CHILD} to or from school, after-school programs, or camp?",1,YES,2  -->  GO TO K17,NO,-1 -->  GO TO K17,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,11365,f5k15a,K15A. Average number of times/month you have taken child to or from school/progr,"K15.     In the past month, have you taken {CHILD} to or from school, after-school programs, or camp?","K15A.  On average, about how many times per month have you taken {CHILD} to or from school, after-school programs, or camp?",-1,REFUSED,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,11366,f5k17a,K17A. I live too far away to see child,"K17.     {Now I have a few questions about being a father to {CHILD}.}  Some fathers are unable to spend as much time as they want with their children.  I’m going to read you a list of reasons some parents have given us.  For each one, please tell me how much you agree that this is a reason you cannot spend more time with {CHILD}.",K17A.,,I   live too far away to see {CHILD},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,11367,f5k17b,K17B. I don?t have enough time,"K17.     {Now I have a few questions about being a father to {CHILD}.}  Some fathers are unable to spend as much time as they want with their children.  I’m going to read you a list of reasons some parents have given us.  For each one, please tell me how much you agree that this is a reason you cannot spend more time with {CHILD}.",K17B.,,I   don’t have enough time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,11368,f5k17c,K17C. I?m not good with children,"K17.     {Now I have a few questions about being a father to {CHILD}.}  Some fathers are unable to spend as much time as they want with their children.  I’m going to read you a list of reasons some parents have given us.  For each one, please tell me how much you agree that this is a reason you cannot spend more time with {CHILD}.",K17C.,,I’m   not good with children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,11369,f5k17d,K17D. I don't get along well with child's mother,"K17.     {Now I have a few questions about being a father to {CHILD}.}  Some fathers are unable to spend as much time as they want with their children.  I’m going to read you a list of reasons some parents have given us.  For each one, please tell me how much you agree that this is a reason you cannot spend more time with {CHILD}.",K17D.,,I   don’t get along well with {CHILD}’s mother,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,11370,f5k17e,K17E. I don?t know if this is my child,"K17.     {Now I have a few questions about being a father to {CHILD}.}  Some fathers are unable to spend as much time as they want with their children.  I’m going to read you a list of reasons some parents have given us.  For each one, please tell me how much you agree that this is a reason you cannot spend more time with {CHILD}.",K17E.,,I   don’t know if this is my child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,11371,f5k17f,K17F. Child's mother won't let me see child,"K17.     {Now I have a few questions about being a father to {CHILD}.}  Some fathers are unable to spend as much time as they want with their children.  I’m going to read you a list of reasons some parents have given us.  For each one, please tell me how much you agree that this is a reason you cannot spend more time with {CHILD}.",K17F.,,{CHILD}’s   mother won’t let me see {CHILD},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,11372,f5k17g,K17G. I do not get along well with members of child's mother's family,"K17.     {Now I have a few questions about being a father to {CHILD}.}  Some fathers are unable to spend as much time as they want with their children.  I’m going to read you a list of reasons some parents have given us.  For each one, please tell me how much you agree that this is a reason you cannot spend more time with {CHILD}.",K17G.,,I   do not get along well with members of {CHILD}’s mother ’s family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,11373,f5k17h,K17H. I cannot afford to provide financial support,"K17.     {Now I have a few questions about being a father to {CHILD}.}  Some fathers are unable to spend as much time as they want with their children.  I’m going to read you a list of reasons some parents have given us.  For each one, please tell me how much you agree that this is a reason you cannot spend more time with {CHILD}.",K17H.,,I   cannot afford to provide financial support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,11374,f5k17i,K17I. I want to avoid child's mother's requests for financial support,"K17.     {Now I have a few questions about being a father to {CHILD}.}  Some fathers are unable to spend as much time as they want with their children.  I’m going to read you a list of reasons some parents have given us.  For each one, please tell me how much you agree that this is a reason you cannot spend more time with {CHILD}.",K17I.,,I   want to avoid {CHILD}’s mother ’s requests for financial support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,11375,f5k17j,K17J. I am afraid of child support enforcement,"K17.     {Now I have a few questions about being a father to {CHILD}.}  Some fathers are unable to spend as much time as they want with their children.  I’m going to read you a list of reasons some parents have given us.  For each one, please tell me how much you agree that this is a reason you cannot spend more time with {CHILD}.",K17J.,,I   am afraid of child support enforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,11376,f5k17k,K17K. I have other family obligations,"K17.     {Now I have a few questions about being a father to {CHILD}.}  Some fathers are unable to spend as much time as they want with their children.  I’m going to read you a list of reasons some parents have given us.  For each one, please tell me how much you agree that this is a reason you cannot spend more time with {CHILD}.",K17K.,,I   have other family obligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,11377,f5k17l,K17L. My work hours prevent me from visiting child,"K17.     {Now I have a few questions about being a father to {CHILD}.}  Some fathers are unable to spend as much time as they want with their children.  I’m going to read you a list of reasons some parents have given us.  For each one, please tell me how much you agree that this is a reason you cannot spend more time with {CHILD}.",K17L.,,My   work hours prevent me from visiting {CHILD},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,11378,f5k17m,K17M. I am no longer sure child is mine,"K17.     {Now I have a few questions about being a father to {CHILD}.}  Some fathers are unable to spend as much time as they want with their children.  I’m going to read you a list of reasons some parents have given us.  For each one, please tell me how much you agree that this is a reason you cannot spend more time with {CHILD}.",K17M.,,I   am no longer sure {CHILD} is mine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,11379,f5k18,K18. Number of nights per month you would like child to stay with you,K18.     How many nights per month would you ideally like {CHILD} to stay with you…,K18.     How many nights per month would you ideally like {CHILD} to stay with you…,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,11380,f5k19,K19. Frequency you talk on telephone with child,K19.     How often do you and {CHILD} talk on the telephone?,K19.     How often do you and {CHILD} talk on the telephone?,1,"Every day or nearly every day,",2,"A few times a week,",3,A few times this past month,4,"Only once or twice, or",5,Never?,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,11381,f5cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,11382,f5a3a1_1,A3A1_1. Legal custody agreement that child would live elsewhere,A3A1.       What are the main reasons {he/she} stopped living with you {most of the time}?  Was it because…,"would live elsewhere,",1,"would live elsewhere,",2,"a3a1_2                 You voluntarily gave up custody of {CHILD},",3,"would take care of {CHILD},",4,"the court removed {CHILD} from your home,",5,"a3a1_5                 {He/She} went away to school,",6,"a3a1_6                 {He/She} was old enough to leave home,",8,"a3a1_8                 You had financial problems,",9,"a3a1_9                 You had health problems,",10,"a3a1_10               {CHILD} had health problems,",11,"a3a1_11               There were problems with neighborhood safety,",12,"kidnapped,",91,a3a1_91               Was there another reason? (SPECIFY),101,a3a1_101             ONE PARENT MOVED AWAY,102,a3a1_102             FATHER INCARCERATED,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,11383,f5a3a1_2,A3A1_2. Voluntarily gave up custody,A3A1.       What are the main reasons {he/she} stopped living with you {most of the time}?  Was it because…,"a3a1_2                 You voluntarily gave up custody of {CHILD},",1,"would live elsewhere,",2,"a3a1_2                 You voluntarily gave up custody of {CHILD},",3,"would take care of {CHILD},",4,"the court removed {CHILD} from your home,",5,"a3a1_5                 {He/She} went away to school,",6,"a3a1_6                 {He/She} was old enough to leave home,",8,"a3a1_8                 You had financial problems,",9,"a3a1_9                 You had health problems,",10,"a3a1_10               {CHILD} had health problems,",11,"a3a1_11               There were problems with neighborhood safety,",12,"kidnapped,",91,a3a1_91               Was there another reason? (SPECIFY),101,a3a1_101             ONE PARENT MOVED AWAY,102,a3a1_102             FATHER INCARCERATED,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,11384,f5a3a1_3,A3A1_3. Informal agreement that someone else would take care of child,A3A1.       What are the main reasons {he/she} stopped living with you {most of the time}?  Was it because…,"would take care of {CHILD},",1,"would live elsewhere,",2,"a3a1_2                 You voluntarily gave up custody of {CHILD},",3,"would take care of {CHILD},",4,"the court removed {CHILD} from your home,",5,"a3a1_5                 {He/She} went away to school,",6,"a3a1_6                 {He/She} was old enough to leave home,",8,"a3a1_8                 You had financial problems,",9,"a3a1_9                 You had health problems,",10,"a3a1_10               {CHILD} had health problems,",11,"a3a1_11               There were problems with neighborhood safety,",12,"kidnapped,",91,a3a1_91               Was there another reason? (SPECIFY),101,a3a1_101             ONE PARENT MOVED AWAY,102,a3a1_102             FATHER INCARCERATED,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,11385,f5a3a1_4,A3A1_4. Child Protective Services or another agency removed child from your home,A3A1.       What are the main reasons {he/she} stopped living with you {most of the time}?  Was it because…,"the court removed {CHILD} from your home,",1,"would live elsewhere,",2,"a3a1_2                 You voluntarily gave up custody of {CHILD},",3,"would take care of {CHILD},",4,"the court removed {CHILD} from your home,",5,"a3a1_5                 {He/She} went away to school,",6,"a3a1_6                 {He/She} was old enough to leave home,",8,"a3a1_8                 You had financial problems,",9,"a3a1_9                 You had health problems,",10,"a3a1_10               {CHILD} had health problems,",11,"a3a1_11               There were problems with neighborhood safety,",12,"kidnapped,",91,a3a1_91               Was there another reason? (SPECIFY),101,a3a1_101             ONE PARENT MOVED AWAY,102,a3a1_102             FATHER INCARCERATED,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,11386,f5a3a1_5,A3A1_5. Child went away to school,A3A1.       What are the main reasons {he/she} stopped living with you {most of the time}?  Was it because…,"a3a1_5                 {He/She} went away to school,",1,"would live elsewhere,",2,"a3a1_2                 You voluntarily gave up custody of {CHILD},",3,"would take care of {CHILD},",4,"the court removed {CHILD} from your home,",5,"a3a1_5                 {He/She} went away to school,",6,"a3a1_6                 {He/She} was old enough to leave home,",8,"a3a1_8                 You had financial problems,",9,"a3a1_9                 You had health problems,",10,"a3a1_10               {CHILD} had health problems,",11,"a3a1_11               There were problems with neighborhood safety,",12,"kidnapped,",91,a3a1_91               Was there another reason? (SPECIFY),101,a3a1_101             ONE PARENT MOVED AWAY,102,a3a1_102             FATHER INCARCERATED,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
