,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43,val44,lab44,val45,lab45,val46,lab46,val47,lab47,val48,lab48,val49,lab49,val50,lab50,val51,lab51,val52,lab52,val53,lab53,val54,lab54,val55,lab55,val56,lab56,val57,lab57
576,10376,m5j8,J8. You have a credit card,"J8.       Do you have a credit card?  Include major credit cards and department store credit cards, but not gas credit cards.","J8.       Do you have a credit card?  Include major credit cards and department store credit cards, but not gas credit cards.",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,10377,m5j9,"J9. You own a car, truck, or van","J9.            Do you own a car, truck, or van?","J9.            Do you own a car, truck, or van?",1,YES,2  -->  GO TO J9D                              LEASE -10,NO,-1  -->  GO TO J9D,REFUSED,-2  -->  GO TO J9D,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,10378,m5j9a,J9A. Vehicle is reliable,"J9.            Do you own a car, truck, or van?","J9A.         Can you rely on this vehicle to get you to school, work or other places?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,10379,m5j9b,J9B. Amount owed on your vehicle,"J9.            Do you own a car, truck, or van?",J9B.         How much do you owe on your vehicle?,1    -->  GO TO J9B1,"GAVE AMOUNT, INCLUDING “NOTHING”",-2    -->  GO TO J9D,DON’T KNOW,-1    -->  GO TO J9D,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,10380,m5j9b1,J9B1. Amount owed on your vehicle,"J9.            Do you own a car, truck, or van?",J9B1.       [How much do you owe on your vehicle?],-1,REFUSED,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,10381,m5j9c,J9C. Value of vehicle if sold,"J9.            Do you own a car, truck, or van?",J9C.         About how much could you get if you sold your vehicle now?,-1,REFUSED,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,10382,m5j9d,J9D. You have debt from credit cards or store cards,"J9.            Do you own a car, truck, or van?",J9D.         Do you have any debt from credit cards or store cards?,1,YES,2? GO TO J9F,NO,-1? GO TO J9F,REFUSED,-2 ? GO TO J9F,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,10383,m5j9e,J9E. Amount of credit card debt,"J9.            Do you own a car, truck, or van?",J9E.         How much do you owe in credit card debt?,-1,REFUSED,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,10384,m5j9f,J9F. Any other loans or money you owe to a bank/lending institution,"J9.            Do you own a car, truck, or van?","J9F.         {Other than money you may owe for mortgage or car}, {do/Do} you have any loans including student loans, or money you owe to a bank or other lending institution?",1,YES,2  -->  GO TO J9H,NO,-1  -->  GO TO J9H,REFUSED,-2  -->  GO TO J9H,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,10385,m5j9g,J9G. Amount owned in other loans,"J9.            Do you own a car, truck, or van?",J9G.         How much do you owe in loans?,-1,REFUSED,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,10386,m5j9h,J9H. You have savings,"J9.            Do you own a car, truck, or van?",J9H.    Do you have any savings?,1,YES,2  -->  GO TO BOX K1,NO,-1  -->  GO TO BOX K1,REFUSED,-2  -->  GO TO BOX K1,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,10387,m5j9i,J9I. You have savings equal to at least 2 months total family income,"J9.            Do you own a car, truck, or van?",J9I.           Do you have savings equal to at least two months of your total family income?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,10388,m5k1,K1. How you feel about yourself as a mother,"K1.       The next questions are about your experience being a mother to {CHILD}.  First, please think about how you feel about yourself as a mother to {CHILD}.  Would you say you are . . .","K1.       The next questions are about your experience being a mother to {CHILD}.  First, please think about how you feel about yourself as a mother to {CHILD}.  Would you say you are . . .",1,"An excellent mother,",2,"A very good mother,",3,"A good mother, or",4,Not a very good mother?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,10389,m5k2,K2. How close you feel to child,K2.                   How close do you feel to {CHILD}?  Would you say…,K2.                   How close do you feel to {CHILD}?  Would you say…,1,"Extremely close,",2,"Quite close,",3,"Fairly close, or",4,Not very close?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,10390,m5k2a,K2A. Being a parent is harder than I thought it would be,K2.                   How close do you feel to {CHILD}?  Would you say…,K2A.         Now I’m going to read some statements about being a parent to {CHILD}.  Please tell me how much you agree or disagree with each statement.,1,"Strongly agree,",2,"Somewhat agree,",3,"Somewhat disagree, or",4,Strongly disagree?,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,10391,m5k2b,K2B. I feel trapped by my responsibilities as a parent,K2.                   How close do you feel to {CHILD}?  Would you say…,K2B.         I feel trapped by my responsibilities as a parent.  Do you . . .,1,"Strongly agree,",2,"Somewhat agree,",3,"Somewhat disagree, or",4,Strongly disagree?,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,10392,m5k2c,K2C. Taking care of my child is much more work than pleasure,K2.                   How close do you feel to {CHILD}?  Would you say…,K2C.        I find that taking care of my child{ren} is much more work than pleasure.  Do you . . .,1,"Strongly agree,",2,"Somewhat agree,",3,"Somewhat disagree, or",4,Strongly disagree?,-1,REFUSED,-2,DON’T KNOW………………………………………,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,10393,m5k2d,"K2D. I often feel tired, worn out, exhausted from raising a family",K2.                   How close do you feel to {CHILD}?  Would you say…,"K2D.        I often feel tired, worn out, or exhausted from raising a family.  Do you . . .",1,"Strongly agree,",2,"Somewhat agree,",3,"Somewhat disagree, or",4,Strongly disagree?,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,10394,m5k3a,K3A. Amount of influence you have in making decisions about child's school,"K3.           Now I’d like to ask you how much influence you feel you have in making major decisions about some areas of {CHILD}’s life.  For each item I read please tell me if you feel you have no influence, some influence, or a great deal of influence.  How about….",K3A.,?,"{CHILD}’s   school?  Do you feel you have no influence, some influence, or a great deal   of Influence in making decisions about this?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,10395,m5k3b,K3B. Amount of influence you have in making decisions about child's religion,"K3.           Now I’d like to ask you how much influence you feel you have in making major decisions about some areas of {CHILD}’s life.  For each item I read please tell me if you feel you have no influence, some influence, or a great deal of influence.  How about….",K3B.,,{CHILD}’s   religion?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,10396,m5k3c,K3C. Amount of influence you have in making decisions about child's health care,"K3.           Now I’d like to ask you how much influence you feel you have in making major decisions about some areas of {CHILD}’s life.  For each item I read please tell me if you feel you have no influence, some influence, or a great deal of influence.  How about….",K3C.,,{CHILD}’s   health care?,,K4a,,K4b,,K4c,,K4d,,K4e,,K4f,,K4g,,K4h,,K4i,,K4j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,10397,m5k4a,"K4A. Since start of school year, attended open house or back-to-school night","K4.       Now, I would like to ask you about some school-related activities that you may or may not have done in the last year. Since the beginning of {this/the last} school year have you…",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,10398,m5k4b,"K4B. Since start of school year, attended meeting of parent-teacher organization","K4.       Now, I would like to ask you about some school-related activities that you may or may not have done in the last year. Since the beginning of {this/the last} school year have you…",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,10399,m5k4c,"K4C. Since start of school year, gone to regularly scheduled parent-teacher conf","K4.       Now, I would like to ask you about some school-related activities that you may or may not have done in the last year. Since the beginning of {this/the last} school year have you…",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,10400,m5k4d,"K4D. Since start of school year, attended school event - child participated","K4.       Now, I would like to ask you about some school-related activities that you may or may not have done in the last year. Since the beginning of {this/the last} school year have you…",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,10401,m5k4e,"K4E. Since start of school year, attended school event - child did not participa","K4.       Now, I would like to ask you about some school-related activities that you may or may not have done in the last year. Since the beginning of {this/the last} school year have you…",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,10402,m5k4f,"K4F. Since start of school year, volunteered at school or served on committee","K4.       Now, I would like to ask you about some school-related activities that you may or may not have done in the last year. Since the beginning of {this/the last} school year have you…",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,10403,m5k4g,"K4G. Since start of school year, met with a school counselor","K4.       Now, I would like to ask you about some school-related activities that you may or may not have done in the last year. Since the beginning of {this/the last} school year have you…",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,10404,m5k4h,"K4H. Since start of school year, visited or sat in on child's classroom","K4.       Now, I would like to ask you about some school-related activities that you may or may not have done in the last year. Since the beginning of {this/the last} school year have you…",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,10405,m5k4i,"K4I. Since start of school year, had a conference with child's school principal","K4.       Now, I would like to ask you about some school-related activities that you may or may not have done in the last year. Since the beginning of {this/the last} school year have you…",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,10406,m5k4j,"K4J. Since start of school year, gone to a workshop or meeting at school","K4.       Now, I would like to ask you about some school-related activities that you may or may not have done in the last year. Since the beginning of {this/the last} school year have you…",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,10407,m5k5a,K5A. Inconvenient meeting times made it harder to participate,"K5.       {This school year, have/During the last school year, did} the following reasons {made/make} it harder for you to participate in activities at {CHILD}’s school?  Please answer yes or no for each reason that I read.  How about…",K5A.    Inconvenient meeting times. Has that made it harder   for you to participate in activities at {CHILD}'s school?.................................................................................,,K5A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,10408,m5k5b,K5B. No child care made it harder to participate,"K5.       {This school year, have/During the last school year, did} the following reasons {made/make} it harder for you to participate in activities at {CHILD}’s school?  Please answer yes or no for each reason that I read.  How about…",K5B.    No child care. Has that made it harder for you to   participate in activities at {CHILD}'s school?.................................................................................,,K5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,10409,m5k5c,K5C. Getting time off from work made it harder to participate,"K5.       {This school year, have/During the last school year, did} the following reasons {made/make} it harder for you to participate in activities at {CHILD}’s school?  Please answer yes or no for each reason that I read.  How about…",K5C.   Can’t get time off from work.................................................................................,,K5C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,10410,m5k5d,K5D. Problems with safety going to the school made it harder to participate,"K5.       {This school year, have/During the last school year, did} the following reasons {made/make} it harder for you to participate in activities at {CHILD}’s school?  Please answer yes or no for each reason that I read.  How about…",K5D.   Problems with safety going to the school.................................................................................,,K5D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,10411,m5k5e,"K5E. School does not make family feel welcome, made it harder to participate","K5.       {This school year, have/During the last school year, did} the following reasons {made/make} it harder for you to participate in activities at {CHILD}’s school?  Please answer yes or no for each reason that I read.  How about…",K5E.   The school does not make your family feel welcome.................................................................................,,K5E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,10412,m5k5f,"K5G. You and teacher do not speak same language, made it harder to participate","K5.       {This school year, have/During the last school year, did} the following reasons {made/make} it harder for you to participate in activities at {CHILD}’s school?  Please answer yes or no for each reason that I read.  How about…",K5F.   Problems with transportation.................................................................................,,K5F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,10413,m5k5g,K5G. You and teacher do not speak the same language made it harder to participat,"K5.       {This school year, have/During the last school year, did} the following reasons {made/make} it harder for you to participate in activities at {CHILD}’s school?  Please answer yes or no for each reason that I read.  How about…",K5G.   Problems because you and teacher don’t speak the same language.................................................................................,,K5G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,10414,m5k5h,"K5H. You don't hear about things going on at school, made it harder to participa","K5.       {This school year, have/During the last school year, did} the following reasons {made/make} it harder for you to participate in activities at {CHILD}’s school?  Please answer yes or no for each reason that I read.  How about…",K5H.   You don’t hear about things going on at school that you might want to be   involved in.................................................................................,,K5H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,10415,m5k6,"K6. In a typical week, you talk to parents of children in child's class","K6.       In a typical week, do you talk to any parents of children in {CHILD}’s class, either in person or on the phone?","K6.       In a typical week, do you talk to any parents of children in {CHILD}’s class, either in person or on the phone?",1,YES,2,NO,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,10416,m5k7,K7. Number of child's close friends you know by sight and first and last name,K7.       How many of {CHILD}’s close friends do you know by sight and by first and last name?,K7.       How many of {CHILD}’s close friends do you know by sight and by first and last name?,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,10417,m5k8,"K8. In last year, you talked to child's doctor about how he/she is doing","K8.       In the last year, have you talked to {CHILD}’s doctor about how {he/she} is doing?  This could be as part of a visit or a separate call.","K8.       In the last year, have you talked to {CHILD}’s doctor about how {he/she} is doing?  This could be as part of a visit or a separate call.",1 è GO TO K9,YES,2,NO,-10 è GO TO K9,CHILD DOESN’T HAVE DOCTOR,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,10418,m5k8a,K8A. Could talk to child's doctor if wanted to,"K8.       In the last year, have you talked to {CHILD}’s doctor about how {he/she} is doing?  This could be as part of a visit or a separate call.",K8A.         Do you feel you could talk to {CHILD}’s doctor if you wanted to?,1,YES,2,NO,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,10419,m5k9,"K9. In last year, you talked to child's teachers about how he/she is doing","K9.           In the last year, have you ever talked to any of {CHILD}’s teachers about how {he/she} was doing?","K9.           In the last year, have you ever talked to any of {CHILD}’s teachers about how {he/she} was doing?",1 è GO TO K10,YES,2,NO,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,10420,m5k9a,K9A. Could talk to child's teacher if you wanted to,"K9.           In the last year, have you ever talked to any of {CHILD}’s teachers about how {he/she} was doing?",K9A.         Do you feel you could talk to {CHILD}’s teacher if you wanted to?,1,YES,2,NO,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
