,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43
432,15983,p6h103b,H103b. Unit: Period of time served in jail since last int,,"H103b. [Altogether, how much time did you serve in adult institutions, since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}?]",0,WEEKS,1,MONTHS,2,YEARS,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,15984,p6i1,I1. Number of families on block known well,,I1.           How many of the families on your block would you say that you know well?  Would you say you know…,1,"All or most,",2,"Some,",3,"A few, or",4,None?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,15985,p6i2,I2. Neighbors would get involved if children skip school and hang out on street,,I2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,15986,p6i3,I3. Neighbors would get involved if children spray paint buildings with graffiti,,I3.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,15987,p6i4,I4. Neighbors would get involved if children show disrespect to an adult,,I4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,15988,p6i5,I5. Neighbors would get involved if fight broke out in front of house/building,,I5.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,15989,p6i6,I6. Neighbors would get involved if fire station was threatened and budget cut,,I6.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,15990,p6i7,I7. People around here are willing to help their neighbors,,I7.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,15991,p6i8,I8. This is a close-knit neighborhood,,I8.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,15992,p6i9,I9. People in this neighborhood generally don't get along with each other,,I9.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,15993,p6i10,I10. People in this neighborhood do not share the same values,,I10.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,15994,p6i11,I11. Gangs are a problem in this neighborhood,,I11.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,15995,p6i12,I12. Afraid to let youth outside because of neighborhood violence?,,I12.         Have you ever been afraid to let {YOUTH} go outside because of violence in your neighborhood?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,15996,p6i13,"I13. Frequency saw person get hit, slapped, punched in past year",,I13.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,15997,p6i14,I14. Frequency saw person attacked with weapon in past year,,I14.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,15998,p6i15,I15. Frequency saw person shot at in past year,,I15.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,15999,p6i16,I16. Both of PCG's parents are living?,,I16.         Now I have a few questions about your parents. Are both of your parents living?,1,"YES, BOTH LIVING",2,"NO, FATHER DECEASED",3,"NO, MOTHER DECEASED",4 -->  GO TO I19,"NO, BOTH PARENTS DECEASED",-1 -->  GO TO I19,REFUSED,-2 -->  GO TO I19,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,16000,p6i17,I17. How far closest PCG's parent(s) are from PCG?,,I17.         How far away from you is {the closest parent or parents/your mother/your father} living?,1,"Within two miles,",2,"More than 2 miles but less than 30 miles away,",3,"30 miles or more but less than 100 miles away,",4,100 miles or more away?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,16001,p6i18,I18. How often youth sees PCG's parent(s)?,,I18.         How often does {YOUTH} see your {parents/mother/father}? Would you say …,1,"Once a week or more,",2,"A few times a month,",3,"A few times a year,",4,"Less often than that, or",5,Never?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,16002,p6i19,I19. Received financial help or money from anyone in past year?,,"I19.         In the past twelve months, have you received any financial help or money from anyone {other than {BIOFATHER/BIOMOTHER}}?  Please include your relatives and friends, {and [his/her] relatives and friends,} but don’t include help from any government or private agency.",1,YES,2 -->  GO TO I23,NO,-1 -->  GO TO I23,REFUSED,-2 -->  GO TO I23,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,16003,p6i20_1,I20_1. PCG's parents gave financial help,I20.         Who gave you financial help or money?,RESPONDENT’S PARENTS,1,RESPONDENT’S PARENTS,2,OTHER RELATIVES OF RESPONDENT,3,{BIOFATHER’S OR BIOMOTHER’S} PARENTS,4,BIOMOTHER},5,FRIENDS,6,{RESPONDENT’S PARTNER},7,{PARTNER’S FAMILY},8,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,16004,p6i20_2,I20_2. Other relatives of PCG gave financial help,I20.         Who gave you financial help or money?,OTHER RELATIVES OF RESPONDENT,1,RESPONDENT’S PARENTS,2,OTHER RELATIVES OF RESPONDENT,3,{BIOFATHER’S OR BIOMOTHER’S} PARENTS,4,BIOMOTHER},5,FRIENDS,6,{RESPONDENT’S PARTNER},7,{PARTNER’S FAMILY},8,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,16005,p6i20_3,I20_3. Biological parent's parents gave financial help,I20.         Who gave you financial help or money?,{BIOFATHER’S OR BIOMOTHER’S} PARENTS,1,RESPONDENT’S PARENTS,2,OTHER RELATIVES OF RESPONDENT,3,{BIOFATHER’S OR BIOMOTHER’S} PARENTS,4,BIOMOTHER},5,FRIENDS,6,{RESPONDENT’S PARTNER},7,{PARTNER’S FAMILY},8,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,16006,p6i20_4,I20_4. Other relatives of biological parent gave financial help,I20.         Who gave you financial help or money?,BIOMOTHER},1,RESPONDENT’S PARENTS,2,OTHER RELATIVES OF RESPONDENT,3,{BIOFATHER’S OR BIOMOTHER’S} PARENTS,4,BIOMOTHER},5,FRIENDS,6,{RESPONDENT’S PARTNER},7,{PARTNER’S FAMILY},8,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,16007,p6i20_5,I20_5. Friends gave financial help,I20.         Who gave you financial help or money?,FRIENDS,1,RESPONDENT’S PARENTS,2,OTHER RELATIVES OF RESPONDENT,3,{BIOFATHER’S OR BIOMOTHER’S} PARENTS,4,BIOMOTHER},5,FRIENDS,6,{RESPONDENT’S PARTNER},7,{PARTNER’S FAMILY},8,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,16008,p6i20_6,I20_6. PCG's partner gave financial help,I20.         Who gave you financial help or money?,{RESPONDENT’S PARTNER},1,RESPONDENT’S PARENTS,2,OTHER RELATIVES OF RESPONDENT,3,{BIOFATHER’S OR BIOMOTHER’S} PARENTS,4,BIOMOTHER},5,FRIENDS,6,{RESPONDENT’S PARTNER},7,{PARTNER’S FAMILY},8,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,16009,p6i20_7,I20_7. PCG's partner's family gave financial help,I20.         Who gave you financial help or money?,{PARTNER’S FAMILY},1,RESPONDENT’S PARENTS,2,OTHER RELATIVES OF RESPONDENT,3,{BIOFATHER’S OR BIOMOTHER’S} PARENTS,4,BIOMOTHER},5,FRIENDS,6,{RESPONDENT’S PARTNER},7,{PARTNER’S FAMILY},8,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,16010,p6i20_8,I20_8. Other gave financial help,I20.         Who gave you financial help or money?,OTHER,1,RESPONDENT’S PARENTS,2,OTHER RELATIVES OF RESPONDENT,3,{BIOFATHER’S OR BIOMOTHER’S} PARENTS,4,BIOMOTHER},5,FRIENDS,6,{RESPONDENT’S PARTNER},7,{PARTNER’S FAMILY},8,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,16011,p6i21,I21. Amount of financial help or money received in past year (dollars),,I21.         About how much financial help or money were you given in the past twelve months?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,16012,p6i22,I22. Range - financial help or money received in past year,,I22.         I just need to know a range.  Can you tell me if it was . . .,1,"Less than $500,",2,"$500 to $1000,",3,"$1,001 to $2,000,",4,"$2,001 to $3,000,",5,"$3,001 to $4,000,",6,"$4,001 to $5,000,",7,"$5,001 to $10,000, or",8,"More than $10,000?",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,16013,p6i23,I23. Could count on someone to loan $200 during next year?,,"I23.         Next, I want to ask you about help you could get during this next year if you needed it. If you needed help during the next year, could you count on someone to loan you $200?",1,YES,2 -->  GO TO I25,NO,-1 -->  GO TO I25,REFUSED,-2 -->  GO TO I25,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,16014,p6i24,I24. Could count on someone to loan $1000 during next year?,,"I24.       What about $1,000?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,16015,p6i25,I25. Could count on someone to provide place to live?,,I25.         Is there someone you could count on to provide you with a place to live?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,16016,p6i26,I26. Could count on someone to help with emergency child care?,,I26.         Is there someone you could count on to help you with emergency child care?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,16017,p6i27,I27. Could count on someone to co-sign a bank loan for $1000?,,"I27.         Is there someone you could count on to co-sign for a bank loan with you for $1,000?",1,YES,2 -->  GO TO I29,NO,-1 -->  GO TO I29,REFUSED,-2 -->  GO TO I29,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,16018,p6i28,I28. Could count on someone to co-sign a bank loan for $5000?,,"I28.         What about co-signing for $5,000?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,16019,p6i29,I29. Someone who would pay for youth's activities if unable to afford?,,"I29.         If {YOUTH} wanted to take lessons, join a sport, or do some other extracurricular activity that you couldn’t afford, is there someone who would pay for this?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,16020,p6i30,I30. Special person you feel close with and can depend on?,,I30.         The next question is about emotional support you may get from friends and family {but not including {BIOFATHER/BIOMOTHER}}. Is there any special person you know that you feel very close with – someone you share confidences and feelings with; someone you can depend on?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,16021,p6i31,I31. My religious faith is an important guide for my daily life,,"I31.         Now I’d like to ask you about your religious beliefs and practices. Please tell me if you strongly agree, somewhat agree, somewhat disagree or strongly disagree with the following statement.  My religious faith is an important guide for my daily life.",1,STRONGLY AGREE,2,SOMEWHAT AGREE,3,SOMEWHAT DISAGREE,4,STRONGLY DISAGREE,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,16022,p6i32,I32. How often you attend religious services?,,I32.         How often do you attend religious services?  Do you attend services . . .,1,"Every day,",2,"A few times a week,",3,"Once a week,",4,"A few times a month,",5,"A few times a year,",6,"Less than that, or",7,Never?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,16023,p6i33,I33. Had transforming religous experience since last int?,,"I33.         Since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}, have you had any religious experiences that transformed your life? *",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,16024,p6j1,J1. Moved since last int?,,J1.          Have you moved since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}? *,1,YES,2 -->  GO TO J6,NO,-1 -->  GO TO J6,REFUSED,-2 -->  GO TO J6,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,16025,p6j2,J2. Number of times moved since last int,,J2.          How many times have you moved since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}? *,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,16026,p6j3,J3. Moved due to a home foreclosure since last int?,,J3.          {Was this move/Have any of these moves been} due to a foreclosure on a home where you had been living?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,16027,p6j4,J4. Moved into more affordable housing to save money since last int?,,"J4.          Since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}, have you moved into a more affordable housing situation to save money?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,16028,p6j5,J5. Number of youth school changes because of a move since last int,,"J5.          How many times, if any, has {YOUTH} been required to change schools as a result of a move since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}?",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,16029,p6j6,J6. Description of current housing situation,,J6.          What is your current housing situation?  Please stop me when I read the statement that describes your situation. Do you…,1 -->   GO TO J11,Rent your own apartment or house,2 -->   GO TO J11,you contribute part of the rent,3 -->   GO TO J14,you do not pay rent,4,Own your own home,5,another family member,6 -->   GO TO J16,Live in temporary housing or a group shelter,GO TO J14,Do you live in some other housing arrangement?,-1 -->  GO TO J14,REFUSED,-2 -->     GO TO J14,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,16030,p6j7,J7. Estimated current value of home (dollars),,"J7.          Approximately, how much do you think {you/they} could sell this home for today?",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,16031,p6j8,J8. Amount owed on home (dollars),,"J8.          Approximately, how much do {you/they} owe on this house?",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,16032,p6j9,J9. Amount of monthly mortgage payments on home (dollars),,J9.          What are {your/their} monthly mortgage payments? Please include taxes and any insurance payments that may be included in the monthly payments.,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,16033,p6j10,J10. Name on mortgage of home,,J10.        Whose name is on the mortgage for this house?,1,RESPONDENT’S NAME ONLY,2,CURRENT PARTNER’S/SPOUSE’S NAME ONLY,3,CURRENT PARTNER’S/SPOUSE’S NAME,4,FAMILY MEMBER(S) ON RESPONDENT’S SIDE,5,CURRENT PARTNER’S/SPOUSE’S SIDE,6,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,16034,p6j11,J11. Amount of rent paid each month (dollars),,J11.        How much rent do you pay each month?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,16035,p6j12,J12. Name on lease of home,,J12.        Whose name is on the lease for this [apartment/house/condo]?,1,RESPONDENT’S NAME ONLY,2,CURRENT PARTNER’S/SPOUSE’S NAME ONLY,3,CURRENT PARTNER’S/SPOUSE’S NAME,4,FAMILY MEMBER(S) ON RESPONDENT’S SIDE,5,CURRENT PARTNER’S/SPOUSE’S SIDE,6,OTHER,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,16036,p6j13,J13. Required to annually report income/assets to landlord?,,J13.        Are you required to report your income and assets to your landlord on an annual basis?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,16037,p6j14,J14. Home is in a public housing project?,,J14.        Is this home in a public housing project?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,16038,p6j15,J15. Government helping to pay for rent?,,"J15.        Is the federal, state, or local government helping to pay for your rent?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,16039,p6j16,J16. Others moved in because of financial problems in past year?,,"J16.        In the past 12 months, have other people moved in with you even for a little while because of financial problems?",1 -->  GO TO J18,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,16040,p6j17,J17. Others moved in because of financial problems since last int?,,"J17.        Since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}, have other people moved in with you even for a little while because of financial problems?",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,16041,p6j18,J18. Received household income from welfare/TANF in past year?,,"J18.        In the past twelve months, have you or anyone else in the household received income from Welfare or TANF or General Assistance?",1,YES,2 -->  GO TO J20,NO,-1 -->  GO TO J20,REFUSED,-2 -->  GO TO J20,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,16042,p6j19,J19. Amount received from welfare/TANF in past year (dollars),,"J19.        Approximately how much did you or anyone else in the household receive in the last twelve months in Welfare, TANF, or General Assistance?",-1  -->  GO TO J21,REFUSED,-2  -->  GO TO J21,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,16043,p6j20,J20. Received household income from welfare/TANF since last int?,,J20.        How about since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}?  Have you or anyone else in your household received income from Welfare or TANF or General Assistance? Please include household members who are no longer living with you but were living with you while receiving income from Welfare or TANF or General assistance.,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,16044,p6j21,J21. Received household income from UI/WC in past year?,,"J21.        In the past twelve months, have you or anyone else in the household received income from Unemployment Insurance or Workers Compensation?",1,YES,2 -->  GO TO J23,NO,-1 -->  GO TO J23,REFUSED,-2 -->  GO TO J23,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,16045,p6j22,J22. Amount received from UI/WC in past year (dollars),,J22.        Approximately how much did you or anyone else in the household receive in the last twelve months in Unemployment Insurance or Workers Compensation?,-1 -->  GO TO J24,REFUSED,-2 -->  GO TO J24,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,16046,p6j23,J23. Received household income from UI/WC since last int?,,J23.        How about since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}?  Have you or anyone else in your household received income from Unemployment Insurance or Workers Compensation? Please include household members who are no longer living with you but were living with you while receiving income from Unemployment Insurance or Workers Compensation.,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,16047,p6j24,J24. Received household income from food stamps/SNAP in past year?,,"J24.        In the past twelve months, have you or anyone else in the household received income from SNAP, formerly known as Food Stamps, or EBT (Electronic Benefits Transfer)?",1,YES,2 -->  GO TO J26,NO,-1 -->  GO TO J26,REFUSED,-2 -->  GO TO J26,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,16048,p6j25,J25. Amount received from food stamps/SNAP in past year (dollars),,"J25.        Approximately how much did you or anyone else in the household receive in the last twelve months in SNAP, EBT, or Electronic Benefits Transfer?",-1 -->  GO TO J27,REFUSED,-2 -->  GO TO J27,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,16049,p6j26,J26. Received household income from food stamps/SNAP since last int?,,"J26.        How about since {MONTH AND YEAR COHORT CITY FIELDED IN YR 9}?  Have you or anyone else in your household received income from SNAP, formerly known as Food Stamps, or EBT? Please include household members who are no longer living with you but were living with you while receiving income from SNAP or EBT.",1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
